stem_pluri,stem_adult,progenitor,cycling,secretory,immune,terminal,stromal,gsm,cohort,n_markers,resid_mae,status
0.0,0.21289469115491555,0.0,0.0,0.0,0.7871053088450845,0.0,0.0,GSM1235978,GSE51057,936,0.09971914221069232,OK
0.0,0.1477713557096905,0.0,0.0,0.0,0.8522286442903094,0.0,0.0,GSM1235979,GSE51057,758,0.1265097171499263,OK
0.0,0.23020775247634517,0.0,0.0,0.0,0.7697922475236547,0.0,0.0,GSM1235984,GSE51057,979,0.09354577307391121,OK
0.0,0.1627977655546946,0.0,0.0,0.0,0.8372022344453054,0.0,0.0,GSM1235987,GSE51057,979,0.09486334640777916,OK
0.0,0.1914939002203831,0.0,0.0,0.0,0.8085060997796168,0.0,0.0,GSM1235988,GSE51057,943,0.10185356963732783,OK
0.020893785201891456,0.1791369523471526,0.0,0.0,0.0,0.7999692624509558,0.0,0.0,GSM1235994,GSE51057,964,0.0987270706886865,OK
0.0,0.2243834519900469,0.0,0.0,0.0,0.7756165480099532,0.0,0.0,GSM1236001,GSE51057,890,0.10158555043938437,OK
0.0,0.16541149348341883,0.0,0.0,0.0,0.8345885065165812,0.0,0.0,GSM1236003,GSE51057,952,0.09780918132860007,OK
0.0,0.2119716425754637,0.0,0.0,0.0,0.7880283574245363,0.0,0.0,GSM1236004,GSE51057,981,0.09582692682793088,OK
0.0,0.20348784351374116,0.0,0.0,0.0,0.796512156486259,0.0,0.0,GSM1236005,GSE51057,974,0.09709381505932042,OK
0.0,0.20204745485824516,0.0,0.0,0.0,0.797952545141755,0.0,0.0,GSM1236006,GSE51057,855,0.11006351201921516,OK
